,index,PER_percentile,TS%_percentile,ORB%_percentile,DRB%_percentile,AST%_percentile,STL%_percentile,BLK%_percentile,TOV%_percentile,WS_percentile,3P%_percentile,2P%_percentile,FT%_percentile,PTS_percentile,MP_percentile,Player Name,Main Percentile,Adjusted Percentile
0,354,0.6855895196506551,0.6125827814569537,0.6419213973799127,0.4203056768558952,0.5294759825327511,0.7980349344978166,0.41593886462882096,0.5971302428256071,0.7358078602620087,0.3941018766756032,0.6754966887417219,0.23448275862068965,0.8296943231441049,0.8558951965065502,Stacey Augmon,0.5047041938181694,0.5273027689961391
1,355,0.4847161572052402,0.3079470198675497,0.22270742358078602,0.11572052401746726,0.8111353711790393,0.972707423580786,0.06550218340611354,0.3057395143487859,0.5949781659388647,0.967828418230563,0.41501103752759383,0.1206896551724138,0.44541484716157204,0.527292576419214,Maurice Cheeks,0.388673182747785,-0.6399299241186958
2,356,0.7947598253275109,0.8951434878587197,0.5786026200873362,0.17358078602620086,0.3482532751091703,0.45087336244541487,0.41593886462882096,0.32781456953642385,0.7183406113537117,0.7332439678284183,0.8896247240618101,0.5701149425287356,0.75,0.6331877729257642,Duane Ferrell,0.5097527357861515,0.5780893921861795
3,357,0.7183406113537117,0.6037527593818984,0.36572052401746724,0.4388646288209607,0.6550218340611353,0.87117903930131,0.47707423580786024,0.2119205298013245,0.7270742358078602,0.8820375335120644,0.4260485651214128,0.4735632183908046,0.7270742358078602,0.6681222707423581,Paul Graham,0.5051781300790447,0.5320704073459471
4,358,0.13100436681222707,0.08388520971302428,0.3569868995633188,0.6462882096069869,0.5054585152838428,0.49563318777292575,0.8722707423580786,0.6445916114790287,0.47707423580786024,0.1447721179624665,0.17328918322295805,0.21264367816091953,0.42139737991266374,0.6048034934497817,Jon Koncak,0.34435302251042005,-1.0857757330616162
5,360,0.17248908296943233,0.8763796909492274,0.2685589519650655,0.039301310043668124,0.1277292576419214,0.03711790393013101,0.06550218340611354,0.7196467991169978,0.14847161572052403,0.967828418230563,0.09933774834437085,0.9908045977011494,0.1146288209606987,0.07751091703056769,Travis Mays,0.30851975873199083,-1.4462462365705333
6,361,0.1812227074235808,0.12030905077262694,0.3307860262008734,0.1888646288209607,0.5589519650655022,0.6244541484716157,0.28820960698689957,0.41832229580573954,0.039301310043668124,0.48525469168900803,0.1534216335540839,0.7931034482758621,0.3155021834061135,0.26200873362445415,Rodney Monroe,0.2998469131011023,-1.533492127727773
7,362,0.38973799126637554,0.3465783664459161,0.4334061135371179,0.7085152838427947,0.3111353711790393,0.1703056768558952,0.7336244541484717,0.04194260485651214,0.6812227074235808,0.47319034852546915,0.6136865342163356,0.5149425287356322,0.6779475982532751,0.7292576419213974,Blair Rasmussen,0.40641570528576104,-0.46144615349904694
8,363,0.7314410480349345,0.4624724061810154,0.2445414847161572,0.22816593886462883,0.925764192139738,0.769650655021834,0.47707423580786024,0.6986754966887417,0.6331877729257642,0.7037533512064343,0.5099337748344371,0.18045977011494252,0.8209606986899564,0.7925764192139738,Rumeal Robinson,0.4924053883484296,0.4035809493023351
9,365,0.7882096069868996,0.47019867549668876,0.5949781659388647,0.5131004366812227,0.8329694323144105,0.6910480349344978,0.6550218340611353,0.46799116997792495,0.6812227074235808,0.6742627345844504,0.49337748344370863,0.167816091954023,0.648471615720524,0.611353711790393,Alexander Volkov,0.5119111993011954,0.5998028044749556
10,366,0.37554585152838427,0.5342163355408388,0.2445414847161572,0.17358078602620086,0.8951965065502183,0.8820960698689956,0.185589519650655,0.9415011037527594,0.47707423580786024,0.8203753351206434,0.4613686534216336,0.3620689655172414,0.3558951965065502,0.42358078602620086,Morlon Wiley,0.4472700029338759,-0.050465748957044226
11,367,0.9694323144104804,0.7660044150110376,0.5731441048034934,0.584061135371179,0.7019650655021834,0.49563318777292575,0.5567685589519651,0.17991169977924945,0.8362445414847162,0.6005361930294906,0.6754966887417219,0.8413793103448276,0.8668122270742358,0.6353711790393013,Dominique Wilkins*,0.5764926294851672,1.2494701303342346
12,368,0.9465065502183406,0.6677704194260485,0.9541484716157205,0.9847161572052402,0.3482532751091703,0.2903930131004367,0.6266375545851528,0.37637969094922735,0.9355895196506551,0.38337801608579086,0.6887417218543046,0.7206896551724138,0.9388646288209607,0.9519650655021834,Kevin Willis,0.5908045782528976,1.3934434901263504
13,1591,0.5,0.2671081677704194,0.19978165938864628,0.2052401746724891,0.9814410480349345,0.49563318777292575,0.14410480349344978,0.9006622516556292,0.5644104803493449,0.5107238605898123,0.4094922737306843,0.4160919540229885,0.5960698689956332,0.6746724890829694,John Bagley,0.41271731536513045,-0.3980540892909696
