,index,PER_percentile,TS%_percentile,ORB%_percentile,DRB%_percentile,AST%_percentile,STL%_percentile,BLK%_percentile,TOV%_percentile,WS_percentile,3P%_percentile,2P%_percentile,FT%_percentile,PTS_percentile,MP_percentile,Player Name,Main Percentile,Adjusted Percentile
0,438,0.563588850174216,0.6541155866900175,0.30662020905923343,0.25522648083623695,0.7979094076655052,0.9207317073170732,0.1837979094076655,0.7206654991243433,0.6742160278745645,0.7787418655097614,0.30998248686514884,0.744954128440367,0.5156794425087108,0.5470383275261324,Jon Barry,0.49508197343152294,0.45169254853144153
1,439,0.9512195121951219,0.7495621716287215,0.44947735191637633,0.4337979094076655,0.9067944250871081,0.9581881533101045,0.3170731707317073,0.35464098073555167,0.9878048780487805,0.6984815618221258,0.7898423817863398,0.6018348623853211,0.9425087108013938,0.9616724738675958,Mookie Blaylock,0.6094150713237544,1.614026535675791
2,440,0.1332752613240418,0.07618213660245184,0.5,0.09233449477351917,0.6637630662020906,0.9512195121951219,0.7412891986062717,0.712784588441331,0.023519163763066203,0.2039045553145336,0.2329246935201401,0.0889908256880734,0.22125435540069685,0.21167247386759583,Donnie Boyce,0.30942945678875583,-1.4356894420813784
3,441,0.19337979094076654,0.4106830122591944,0.32752613240418116,0.29181184668989546,0.19773519163763068,0.2857142857142857,0.3623693379790941,0.5157618213660246,0.39285714285714285,0.38611713665943603,0.12609457092819615,0.8477064220183487,0.3667247386759582,0.3344947735191638,Willie Burton,0.31363209534201025,-1.3929645468744352
4,442,0.37717770034843207,0.45359019264448336,0.3893728222996516,0.4094076655052265,0.4181184668989547,0.7229965156794426,0.1837979094076655,0.23380035026269702,0.8432055749128919,0.6529284164859002,0.4798598949211909,0.7064220183486238,0.7526132404181185,0.8414634146341463,Tyrone Corbin,0.4415527178755519,-0.0924969660209164
5,445,0.3127177700348432,0.7828371278458844,0.32752613240418116,0.1210801393728223,0.12456445993031359,0.09581881533101046,0.15766550522648085,0.07180385288966724,0.6350174216027874,0.886117136659436,0.18388791593695272,0.8321100917431192,0.5818815331010453,0.5383275261324042,Henry James,0.34086852680523627,-1.1160733354767043
6,446,0.9242160278745645,0.8318739054290718,0.6742160278745645,0.7970383275261324,0.6088850174216028,0.5844947735191638,0.6707317073170732,0.43870402802101577,0.980836236933798,0.6247288503253796,0.7302977232924693,0.7697247706422018,0.9581881533101045,0.980836236933798,Christian Laettner,0.6395957032991428,1.920849100140504
7,447,0.5949477351916377,0.8266199649737302,0.8301393728222997,0.7412891986062717,0.6803135888501742,0.07317073170731707,0.9094076655052264,0.9413309982486865,0.042682926829268296,0.09219088937093275,0.936077057793345,0.14128440366972478,0.32926829268292684,0.22125435540069685,Priest Lauderdale,0.4759148550834361,0.25683564792861857
8,451,0.059233449477351915,0.04203152364273205,0.43118466898954705,0.6907665505226481,0.4329268292682927,0.5844947735191638,0.5479094076655052,0.5332749562171629,0.004355400696864111,0.22342733188720174,0.1339754816112084,0.02110091743119266,0.24041811846689895,0.24390243902439024,Ken Norman,0.26300662729305124,-1.9076335553522823
9,452,0.4294425087108014,0.6943957968476357,0.32752613240418116,0.1837979094076655,0.6088850174216028,0.5452961672473867,0.2221254355400697,0.4851138353765324,0.6820557491289199,0.8698481561822126,0.3231173380035026,0.9321100917431193,0.6219512195121951,0.6297909407665505,Eldridge Recasner,0.46171102383505497,0.11243655342303589
