,index,PER_percentile,TS%_percentile,ORB%_percentile,DRB%_percentile,AST%_percentile,STL%_percentile,BLK%_percentile,TOV%_percentile,WS_percentile,3P%_percentile,2P%_percentile,FT%_percentile,PTS_percentile,MP_percentile,Player Name,Main Percentile,Adjusted Percentile
0,767,0.5207612456747405,0.6591304347826087,0.18079584775086505,0.7032871972318339,0.6150519031141869,0.8633217993079585,0.5942906574394463,0.668695652173913,0.8062283737024222,0.6561302681992337,0.6491228070175439,0.7102888086642599,0.8295847750865052,0.8269896193771626,Kent Bazemore,0.563779318009701,1.1945845853720034
1,768,0.3745674740484429,0.7426086956521739,0.07439446366782007,0.22491349480968859,0.4039792387543253,0.32698961937716264,0.31920415224913495,0.09043478260869565,0.5847750865051903,0.5632183908045977,0.8114035087719298,0.9187725631768953,0.4844290657439446,0.47231833910034604,Tim Hardaway,0.3946460357446668,-0.4213916142943208
2,770,0.04930795847750865,0.06521739130434782,0.23269896193771628,0.1842560553633218,0.19290657439446368,0.8788927335640139,0.5449826989619377,0.6434782608695652,0.06747404844290658,0.19731800766283525,0.6289473684210526,0.05956678700361011,0.1773356401384083,0.21539792387543252,Justin Holiday,0.26149216576944584,-1.6936041669735828
3,771,0.9005190311418685,0.7608695652173914,0.7015570934256056,0.71280276816609,0.736159169550173,0.39965397923875434,0.889273356401384,0.15391304347826087,0.972318339100346,0.5948275862068966,0.8614035087719298,0.6398916967509025,0.9446366782006921,0.9550173010380623,Al Horford,0.6178550543766863,1.7112487320036829
4,772,0.6756055363321799,0.6869565217391305,0.7629757785467128,0.7283737024221453,0.24567474048442905,0.6323529411764706,0.7058823529411765,0.27217391304347827,0.4108996539792388,0.2681992337164751,0.8614035087719298,0.315884476534296,0.29498269896193774,0.23529411764705882,Kris Humphries,0.45742433724330667,0.17842079233956662
5,773,0.22491349480968859,0.828695652173913,0.061418685121107264,0.31747404844290655,0.4749134948096886,0.32698961937716264,0.5129757785467128,0.548695652173913,0.8062283737024222,0.85727969348659,0.6491228070175439,0.7851985559566786,0.759515570934256,0.9152249134948097,Kyle Korver,0.47689476177017215,0.3644500718016061
6,774,0.6998269896193772,0.16,0.10813148788927336,0.3953287197231834,0.972318339100346,0.8442906574394463,0.04844290657439446,0.44869565217391305,0.23442906574394465,0.14559386973180077,0.7719298245614035,0.4575812274368231,0.2370242214532872,0.1652249134948097,Shelvin Mack,0.36823953076314625,-0.6736913568112273
7,775,0.9377162629757786,0.6939130434782609,0.8019031141868512,0.8503460207612457,0.7309688581314879,0.9134948096885813,0.9100346020761245,0.548695652173913,0.9801038062283737,0.4501915708812261,0.7070175438596491,0.5018050541516246,0.9532871972318339,0.9602076124567474,Paul Millsap,0.66529850238833,2.1645449832807304
8,776,0.5415224913494809,0.8182608695652174,0.7569204152249135,0.5752595155709342,0.42474048442906576,0.2508650519031142,0.8961937716262975,0.5930434782608696,0.5467128027681661,0.3879310344827586,0.8833333333333333,0.628158844765343,0.3615916955017301,0.35986159169550175,Mike Muscala,0.5109689192520815,0.6900100489808064
9,777,0.05536332179930796,0.17565217391304347,0.09688581314878893,0.4290657439446367,0.6418685121107266,0.2508650519031142,0.22491349480968859,0.9191304347826087,0.23442906574394465,0.23563218390804597,0.7228070175438597,0.36913357400722024,0.21972318339100347,0.2768166089965398,Lamar Patterson,0.30503130473373263,-1.2776114576852962
10,778,0.7093425605536332,0.37217391304347824,0.23269896193771628,0.3875432525951557,0.9662629757785467,0.8166089965397924,0.22491349480968859,0.8295652173913044,0.6323529411764706,0.45881226053639845,0.4236842105263158,0.6101083032490975,0.8321799307958477,0.6920415224913494,Dennis Schroder,0.49974980126222973,0.5828174999446024
11,779,0.5916955017301038,0.8130434782608695,0.6583044982698962,0.5320069204152249,0.5198961937716263,0.2508650519031142,0.5449826989619377,0.1956521739130435,0.7214532871972318,0.8381226053639846,0.7517543859649123,0.6245487364620939,0.5882352941176471,0.5553633217993079,Mike Scott,0.5087040550887791,0.6683705080556877
12,780,0.43858131487889274,0.828695652173913,0.5051903114186851,0.6764705882352942,0.39186851211072665,0.8788927335640139,0.6686851211072664,0.6217391304347826,0.8339100346020761,0.5680076628352491,0.9254385964912281,0.17328519855595667,0.6072664359861591,0.7422145328719724,Thabo Sefolosha,0.5412020861596163,0.9788714576215818
