,index,PER_percentile,TS%_percentile,ORB%_percentile,DRB%_percentile,AST%_percentile,STL%_percentile,BLK%_percentile,TOV%_percentile,WS_percentile,3P%_percentile,2P%_percentile,FT%_percentile,PTS_percentile,MP_percentile,Player Name,Main Percentile,Adjusted Percentile
0,619,0.027131782945736434,0.03508771929824561,0.1569767441860465,0.46124031007751937,0.32848837209302323,0.40406976744186046,0.500968992248062,0.7651072124756335,0.015503875968992248,0.22409638554216868,0.08023483365949119,0.016,0.1182170542635659,0.18604651162790697,Cedric Bozeman,0.20887487001335633,-2.326024739790561
1,620,0.810077519379845,0.8859649122807017,0.6782945736434108,0.49127906976744184,0.5416666666666666,0.5300387596899225,0.6705426356589147,0.24366471734892786,0.8565891472868217,0.5746987951807229,0.8718199608610567,0.658,0.7267441860465116,0.7577519379844961,Josh Childress,0.5692920629207295,1.1978403880164323
2,621,0.1501937984496124,0.05458089668615984,0.0939922480620155,0.15213178294573643,0.9166666666666666,0.9874031007751938,0.2451550387596899,0.847953216374269,0.0048449612403100775,0.27590361445783135,0.07827788649706457,0.106,0.375,0.48643410852713176,Speedy Claxton,0.2858735473943033,-1.573194521228506
3,622,0.09593023255813954,0.04483430799220273,0.625,0.501937984496124,0.3846899224806202,0.27906976744186046,0.3536821705426357,0.011695906432748537,0.07751937984496124,0.20481927710843373,0.18590998043052837,0.799,0.1385658914728682,0.1511627906976744,Matt Freije,0.24684365472007483,-1.954796954306969
4,623,0.25193798449612403,0.3226120857699805,0.37887596899224807,0.15794573643410853,0.6608527131782945,0.8934108527131783,0.40891472868217055,0.6783625730994152,0.27325581395348836,0.4566265060240964,0.4882583170254403,0.337,0.312015503875969,0.3178294573643411,Royal Ivey,0.37467125228296766,-0.7050030424527454
5,624,0.3013565891472868,0.2553606237816764,0.0939922480620155,0.09883720930232558,0.9098837209302325,0.3478682170542636,0.18507751937984496,0.753411306042885,0.29554263565891475,0.4746987951807229,0.35812133072407043,0.582,0.36143410852713176,0.39147286821705424,Anthony Johnson,0.334505620252758,-1.0977098079259415
6,625,0.9244186046511628,0.7417153996101364,0.28875968992248063,0.2742248062015504,0.8304263565891473,0.4631782945736434,0.3023255813953488,0.2982456140350877,0.8362403100775194,0.7831325301204819,0.7632093933463796,0.491,0.9534883720930233,0.8546511627906976,Joe Johnson,0.5300243301743974,0.8139125488458785
7,626,0.46608527131782945,0.8947368421052632,0.7635658914728682,0.6346899224806202,0.08430232558139535,0.16763565891472867,0.9505813953488372,0.4269005847953216,0.49224806201550386,0.0927710843373494,0.7896281800391389,0.619,0.34108527131782945,0.3546511627906977,Solomon Jones,0.448215365981779,0.014051272154598145
8,627,0.6366279069767442,0.571150097465887,0.10852713178294573,0.08139534883720931,0.8565891472868217,0.16763565891472867,0.060077519379844964,0.33235867446393763,0.6094961240310077,0.619277108433735,0.3776908023483366,0.916,0.6792635658914729,0.6017441860465116,Tyronn Lue,0.4010726057208448,-0.446872158195644
9,628,0.5872093023255814,0.7319688109161794,0.5862403100775194,0.5843023255813954,0.16085271317829458,0.02810077519379845,0.7461240310077519,0.2543859649122807,0.2441860465116279,0.9722891566265061,0.1898238747553816,0.848,0.14728682170542637,0.09302325581395349,Stanislav Medvedenko,0.40538467551944957,-0.4047122593589695
10,629,0.8401162790697675,0.7621832358674464,0.8992248062015504,0.7218992248062015,0.4573643410852713,0.7926356589147286,0.6705426356589147,0.732943469785575,0.8207364341085271,0.0927710843373494,0.5704500978473581,0.608,0.8042635658914729,0.7596899224806202,Zaza Pachulia,0.5848753889049442,1.3502014298636653
11,631,0.8914728682170543,0.3684210526315789,0.6937984496124031,0.8536821705426356,0.7131782945736435,0.7926356589147286,0.9825581395348837,0.6676413255360624,0.7829457364341085,0.3240963855421687,0.5401174168297456,0.358,0.8934108527131783,0.9205426356589147,Josh Smith,0.5907972234054794,1.4081002940125886
12,632,0.375,0.45419103313840153,0.03294573643410853,0.15213178294573643,0.5523255813953488,0.27906976744186046,0.18507751937984496,0.17251461988304093,0.375,0.689156626506024,0.39628180039138944,0.941,0.5697674418604651,0.4786821705426357,Salim Stoudamire,0.344964127291748,-0.9954550626782793
