,index,PER_percentile,TS%_percentile,ORB%_percentile,DRB%_percentile,AST%_percentile,STL%_percentile,BLK%_percentile,TOV%_percentile,WS_percentile,3P%_percentile,2P%_percentile,FT%_percentile,PTS_percentile,MP_percentile,Player Name,Main Percentile,Adjusted Percentile
0,653,0.7800687285223368,0.6262975778546713,0.15120274914089346,0.30498281786941583,0.897766323024055,0.7422680412371134,0.1950171821305842,0.26856649395509496,0.9192439862542955,0.7354166666666667,0.4896013864818024,0.5800359712230215,0.8969072164948454,0.9381443298969072,Mike Bibby,0.5058250093903198,0.6014846496574129
1,655,0.3702749140893471,0.7231833910034602,0.5850515463917526,0.26718213058419243,0.18127147766323023,0.5592783505154639,0.25171821305841924,0.09067357512953368,0.7551546391752577,0.7645833333333333,0.5060658578856152,0.7392086330935251,0.6718213058419243,0.7336769759450171,Maurice Evans,0.4310311578510036,-0.10361537718766964
2,656,0.03436426116838488,0.02768166089965398,0.02663230240549828,0.13058419243986255,0.11254295532646048,0.845360824742268,0.44329896907216493,0.07944732297063903,0.04725085910652921,0.21875,0.13518197573656845,0.09262589928057553,0.12371134020618557,0.13745704467353953,Thomas Gardner,0.15449550422365274,-2.710584971389826
3,657,0.8281786941580757,0.7621107266435986,0.6675257731958762,0.9372852233676976,0.6194158075601375,0.4475945017182131,0.8316151202749141,0.5069084628670121,0.9140893470790378,0.09583333333333334,0.82842287694974,0.37410071942446044,0.7628865979381443,0.8230240549828178,Al Horford,0.5717311456340161,1.222797999328384
4,659,0.8745704467353952,0.5527681660899654,0.2912371134020619,0.3161512027491409,0.9192439862542955,0.5051546391752577,0.30670103092783507,0.29447322970639034,0.936426116838488,0.609375,0.4896013864818024,0.7616906474820144,0.9810996563573883,0.9982817869415808,Joe Johnson,0.5225661748133357,0.7593077319863318
5,660,0.4329896907216495,0.9809688581314879,0.7414089347079038,0.6219931271477663,0.1254295532646048,0.09621993127147767,0.8831615120274914,0.7063903281519862,0.5884879725085911,0.9645833333333333,0.9670710571923743,0.3426258992805755,0.38144329896907214,0.3960481099656357,Solomon Jones,0.5221848997805542,0.755713358514225
6,661,0.32216494845360827,0.2889273356401384,0.10738831615120274,0.3393470790378007,0.8831615120274914,0.30584192439862545,0.25171821305841924,0.6519861830742659,0.41408934707903783,0.415625,0.15944540727902945,0.7122302158273381,0.3548109965635739,0.36597938144329895,Acie Law,0.34711576523936866,-0.8947064142908562
7,663,0.6649484536082474,0.620242214532872,0.10738831615120274,0.16065292096219932,0.7027491408934707,0.8951890034364262,0.4063573883161512,0.4369602763385147,0.7018900343642611,0.609375,0.6065857885615251,0.4847122302158273,0.8419243986254296,0.7637457044673539,Ronald Murray,0.48259834440040844,0.38252116842393963
8,664,0.6202749140893471,0.7993079584775087,0.9407216494845361,0.8419243986254296,0.2766323024054983,0.4475945017182131,0.6262886597938144,0.8203799654576857,0.7628865979381443,0.09583333333333334,0.7270363951473137,0.3318345323741007,0.6211340206185567,0.6494845360824743,Zaza Pachulia,0.5274566152975654,0.8054111167665906
9,665,0.8402061855670103,0.5449826989619377,0.6219931271477663,0.7044673539518901,0.6262886597938144,0.8118556701030928,0.8496563573883161,0.5613126079447323,0.8281786941580757,0.38333333333333336,0.7764298093587522,0.1564748201438849,0.8711340206185567,0.8642611683848798,Josh Smith,0.5717542225647441,1.2230155512279177
10,666,0.2800687285223368,0.17214532871972318,0.8281786941580757,0.5214776632302406,0.5420962199312714,0.9819587628865979,0.5498281786941581,0.9309153713298791,0.3427835051546392,0.9927083333333333,0.16897746967071056,0.06654676258992806,0.17268041237113402,0.2542955326460481,Mario West,0.4366910287061352,-0.05025838313321601
11,667,0.7585910652920962,0.7863321799307958,0.6048109965635738,0.5987972508591065,0.29553264604810997,0.5592783505154639,0.6262886597938144,0.13385146804835923,0.8951890034364262,0.5864583333333333,0.6568457538994801,0.6681654676258992,0.7920962199312714,0.7981099656357389,Marvin Williams,0.5308158263518487,0.8370792252515289
12,1876,0.8470790378006873,0.9688581314878892,0.3393470790378007,0.15120274914089346,0.647766323024055,0.4475945017182131,0.25171821305841924,0.2538860103626943,0.9879725085910653,0.8333333333333334,0.8856152512998267,0.9640287769784173,0.9467353951890034,0.9536082474226805,Ray Allen,0.5683424874014865,1.1908522850544052
13,1877,0.5214776632302406,0.6038062283737025,0.37628865979381443,0.32560137457044674,0.6219931271477663,0.9716494845360825,0.7302405498281787,0.8583765112262521,0.5455326460481099,0.2520833333333333,0.7642980935875217,0.36780575539568344,0.5463917525773195,0.4948453608247423,Tony Allen,0.49903634530989677,0.5374862443495599
14,1878,0.3333333333333333,0.34515570934256057,0.7542955326460481,0.46735395189003437,0.31529209621993126,0.6494845360824743,0.47766323024054985,0.37305699481865284,0.7457044673539519,0.8,0.35008665511265163,0.3839928057553957,0.6460481099656358,0.6838487972508591,Glen Davis,0.442764494850748,0.006997675399323775
