,index,PER_percentile,TS%_percentile,ORB%_percentile,DRB%_percentile,AST%_percentile,STL%_percentile,BLK%_percentile,TOV%_percentile,WS_percentile,3P%_percentile,2P%_percentile,FT%_percentile,PTS_percentile,MP_percentile,Player Name,Main Percentile,Adjusted Percentile
0,498,0.7681564245810056,0.7377819548872181,0.7374301675977654,0.553072625698324,0.043761638733705775,0.38361266294227186,0.9124767225325885,0.056179775280898875,0.46089385474860334,0.3136574074074074,0.6983082706766918,0.7940594059405941,0.3268156424581006,0.2746741154562384,Cal Bowdler,0.4524137702323451,0.05214124761497185
1,501,0.2541899441340782,0.6287593984962406,0.3584729981378026,0.3202979515828678,0.31191806331471134,0.2802607076350093,0.6163873370577281,0.6769662921348315,0.388268156424581,0.4375,0.6343984962406015,0.7792079207920792,0.5288640595903166,0.48044692737430167,Chris Crawford,0.4143660883693899,-0.3140715512737702
2,502,0.49162011173184356,0.2744360902255639,0.48044692737430167,0.3789571694599628,0.6163873370577281,0.9208566108007449,0.44599627560521415,0.38202247191011235,0.42830540037243947,0.30324074074074076,0.5469924812030075,0.30396039603960395,0.5502793296089385,0.4972067039106145,Dion Glover,0.40823342280868,-0.37309907961900723
3,503,0.6350093109869647,0.40037593984962405,0.8715083798882681,0.5456238361266295,0.17783985102420857,0.4404096834264432,0.5567970204841713,0.4681647940074906,0.5912476722532588,0.1111111111111111,0.4718045112781955,0.24059405940594059,0.8081936685288641,0.7430167597765364,Alan Henderson,0.42124532255807795,-0.24785822412483172
4,504,0.5344506517690876,0.34774436090225563,0.3584729981378026,0.47392923649906893,0.6880819366852886,0.6266294227188082,0.3100558659217877,0.6189138576779026,0.3398510242085661,0.9085648148148148,0.11842105263157894,0.900990099009901,0.4376163873370577,0.35567970204841715,Jim Jackson,0.44424811388759466,-0.02645402332809735
5,505,0.1452513966480447,0.12593984962406016,0.09404096834264432,0.1527001862197393,0.7541899441340782,0.9608938547486033,0.6163873370577281,0.8426966292134831,0.08752327746741155,0.1111111111111111,0.18045112781954886,0.3712871287128713,0.2122905027932961,0.23649906890130354,Anthony Johnson,0.310317554259508,-1.3155492505958442
6,506,0.1908752327746741,0.2857142857142857,0.48044692737430167,0.3333333333333333,0.38268156424581007,0.5623836126629422,0.6722532588454376,0.7378277153558053,0.16294227188081936,0.5648148148148148,0.2387218045112782,0.4900990099009901,0.595903165735568,0.62756052141527,DerMarr Johnson,0.37986646647667066,-0.6461339129031446
7,507,0.5549348230912476,0.15225563909774437,0.16294227188081936,0.4031657355679702,0.9441340782122905,0.9795158286778398,0.17783985102420857,0.7528089887640449,0.5512104283054003,0.2488425925925926,0.212406015037594,0.7663366336633664,0.5363128491620112,0.6350093109869647,Brevin Knight,0.4295137156718087,-0.1682741013549263
8,508,0.957169459962756,0.9539473684210527,0.3584729981378026,0.5586592178770949,0.9394785847299814,0.23743016759776536,0.3621973929236499,0.5814606741573034,0.6340782122905028,0.9513888888888888,0.8223684210526315,0.30396039603960395,0.5446927374301676,0.3854748603351955,Toni Kukoc,0.5470203013006134,0.962738709517064
9,509,0.3221601489757914,0.5488721804511278,0.08007448789571694,0.17597765363128492,0.7253258845437617,0.7532588454376163,0.2271880819366853,0.6329588014981273,0.5223463687150838,0.7106481481481481,0.5874060150375939,0.5722772277227722,0.5772811918063314,0.6424581005586593,Matt Maloney,0.4290516690533361,-0.172721346944747
10,510,0.3426443202979516,0.3242481203007519,0.4655493482309125,0.3016759776536313,0.5549348230912476,0.33054003724394787,0.3621973929236499,0.4812734082397004,0.3398510242085661,0.24537037037037038,0.5808270676691729,0.9415841584158415,0.5446927374301676,0.48417132216014896,Roshown McLeod,0.38769258573839416,-0.5708067208393532
11,512,0.9422718808193669,0.7377819548872181,0.9776536312849162,0.9376163873370578,0.1387337057728119,0.5623836126629422,0.835195530726257,0.5299625468164794,0.6089385474860335,0.1111111111111111,0.7359022556390977,0.5722772277227722,0.5586592178770949,0.4227188081936685,Nazr Mohammed,0.5498991740095439,0.9904481514793703
12,513,0.15549348230912477,0.5046992481203008,0.5260707635009311,0.5586592178770949,0.1266294227188082,0.08100558659217877,0.3621973929236499,0.7153558052434457,0.3398510242085661,0.1111111111111111,0.5037593984962406,0.7455445544554455,0.5316573556797021,0.5232774674115456,Hanno Mottola,0.35080229088243997,-0.9258795523377564
13,516,0.4506517690875233,0.5761278195488722,0.4236499068901304,0.4031657355679702,0.4515828677839851,0.8212290502793296,0.17783985102420857,0.2050561797752809,0.4776536312849162,0.7962962962962963,0.1118421052631579,0.9316831683168317,0.3994413407821229,0.39106145251396646,Larry Robinson,0.41508131479337507,-0.307187424364009
